Since Beginning Seconds,Epsiode,Mean Cumulative Episodic Reward,Mean Accuracy
172.333349,1,0.88085067,0.058723958
381.407735,2,0.882803776,0.058854167
545.162575,3,0.757805011,0.050520833
755.140742,4,0.759758117,0.050651042
919.314416,5,0.7538988,0.050260417
1132.766441,6,0.748039483,0.049869792
1298.111212,7,0.716789791,0.047786458
1516.668316,8,0.736320848,0.049088542
1684.331167,9,0.796867125,0.053125
1900.812749,10,0.714836686,0.04765625
2074.346619,11,0.583978604,0.038932292
2297.855074,12,0.568353758,0.037890625
2474.587656,13,0.681633889,0.045442708
2704.591425,14,0.65819662,0.043880208
2893.656577,15,0.677727677,0.045182292
3133.388369,16,0.675774572,0.045052083
3327.57956,17,0.742180165,0.049479167
3426.689871,18,0.730461531,0.048697917
3624.12509,19,0.806632654,0.053776042
3873.955814,20,0.812491971,0.054166667
4077.541531,21,0.845694767,0.056380208
4334.965313,22,0.833976133,0.055598958
4543.96636,23,0.857413402,0.057161458
4803.198254,24,0.869131969,0.057942708
5016.082781,25,0.88085067,0.058723958
5273.2392,26,0.884756881,0.058984375
5486.289326,27,0.873038247,0.058203125
5755.912369,28,0.826163711,0.055078125
5976.78167,29,0.816398182,0.054427083
6251.434109,30,0.824210605,0.054947917
6476.867084,31,0.792960914,0.052864583
6754.162785,32,0.785148491,0.05234375
6982.555976,33,0.806632654,0.053776042
7261.014829,34,0.83983545,0.055989583
7495.405296,35,0.816398182,0.054427083
7777.363946,36,0.769523645,0.051302083
8008.715146,37,0.814445076,0.054296875
8293.923847,38,0.777336068,0.051822917
8531.682093,39,0.783195385,0.052213542
8646.174106,40,0.7538988,0.050260417
8885.516473,41,0.734367743,0.048958333
9178.55747,42,0.697258671,0.046484375
9243.457011,43,0.724602214,0.048307292
9536.769241,44,0.677727677,0.045182292
9784.585941,45,0.703118051,0.046875
9899.984914,46,0.660149726,0.044010417
10150.70924,47,0.65819662,0.043880208
10450.14598,48,0.65819662,0.043880208
10708.87975,49,0.669915255,0.044661458
11019.12889,50,0.67186836,0.044791667
11092.82595,51,0.601556555,0.040104167
11410.4858,52,0.613275189,0.040885417
11679.45649,53,0.623040718,0.041536458
12002.1042,54,0.605462767,0.040364583
12080.03769,55,0.642571775,0.042838542
12411.4687,56,0.681633889,0.045442708
12697.24811,57,0.67186836,0.044791667
13036.25694,58,0.714836686,0.04765625
13324.44949,59,0.705071157,0.047005208
13664.30986,60,0.744133271,0.049609375
13749.28159,61,0.693352523,0.046223958
14092.22748,62,0.705071157,0.047005208
14387.92828,63,0.654290409,0.043619792
14733.54341,64,0.675774572,0.045052083
15036.25599,65,0.630853141,0.042057292
15387.99196,66,0.634759352,0.042317708
15696.2071,67,0.638665563,0.042578125
16056.39281,68,0.580072392,0.038671875
16371.93059,69,0.580072392,0.038671875
16739.5428,70,0.617181401,0.041145833
17060.88953,71,0.648431092,0.043229167
17435.47026,72,0.624993824,0.041666667
17760.89113,73,0.656243515,0.04375
18138.83755,74,0.634759352,0.042317708
18467.95595,75,0.666009043,0.044401042
18849.90301,76,0.687493206,0.045833333
19186.13995,77,0.730461531,0.048697917
19568.81145,78,0.695305629,0.046354167
19904.32292,79,0.765617434,0.051041667
20292.25871,80,0.74022706,0.049348958
20632.5638,81,0.7538988,0.050260417
20779.25087,82,0.734367743,0.048958333
20876.02662,83,0.746086377,0.049739583
21024.3039,84,0.765617434,0.051041667
21122.88766,85,0.748039483,0.049869792
21517.26593,86,0.734367743,0.048958333
21863.83012,87,0.734367743,0.048958333
22259.2041,88,0.6855401,0.045703125
22356.60723,89,0.69725867,0.046484375
22506.17901,90,0.656243515,0.04375
22855.95582,91,0.65819662,0.043880208
23256.18682,92,0.689446312,0.045963542
23612.37593,93,0.636712458,0.042447917
24020.57192,94,0.662102832,0.044140625
24122.80817,95,0.624993824,0.041666667
24530.86452,96,0.624993824,0.041666667
24894.07137,97,0.583978604,0.038932292
25308.56897,98,0.591791027,0.039453125
25412.50223,99,0.597650344,0.03984375
25567.54679,100,0.556635124,0.037109375
