Since Beginning Seconds,Epsiode,Mean Cumulative Episodic Reward,Mean Accuracy
151.386467,1,0.064452488,0.004296875
347.313315,2,0.072264911,0.004817708
382.611618,3,0.177732619,0.011848958
579.576546,4,0.212888521,0.014192708
611.243418,5,0.107420813,0.007161458
697.29032,6,0.074218017,0.004947917
729.417776,7,0.287106538,0.019140625
813.111263,8,0.138670505,0.009244792
845.512898,9,0.044921431,0.002994792
930.095156,10,0.005859317,0.000390625
1079.169069,11,0.011718634,0.00078125
1164.298452,12,0.01367174,0.000911458
1198.432188,13,0.021484163,0.001432292
1285.473505,14,0.02734348,0.001822917
1319.693685,15,0.042968325,0.002864583
1405.373604,16,0.05468696,0.003645833
1563.951686,17,0.029296585,0.001953125
1652.226898,18,0.001953106,0.000130208
1688.894496,19,0.033202797,0.002213542
1776.289567,20,0.037109008,0.002473958
1813.190049,21,0.033202797,0.002213542
1901.092194,22,0.019531057,0.001302083
1938.418704,23,0.025390374,0.001692708
2027.370603,24,0.031249691,0.002083333
2068.985781,25,0.097655285,0.006510417
2158.777254,26,0.185545041,0.012369792
2323.021733,27,0.089842862,0.005989583
2543.292192,28,0.093749074,0.00625
2583.058319,29,0.074218017,0.004947917
2673.690999,30,0.058593171,0.00390625
2844.070868,31,0.173826407,0.011588542
2936.850153,32,0.097655285,0.006510417
2981.500344,33,0.117186342,0.0078125
3075.036539,34,0.05468696,0.003645833
3118.06524,35,0.056640065,0.003776042
3213.165966,36,0.080077334,0.005338542
3256.764117,37,0.111327025,0.007421875
3350.309455,38,0.130858082,0.008723958
3394.613763,39,0.083983545,0.005598958
3624.30844,40,0.066405594,0.004427083
3811.999998,41,0.068358699,0.004557292
3907.153266,42,0.095702179,0.006380208
4099.860602,43,0.056640065,0.003776042
4196.014076,44,0.060546277,0.004036458
4241.416128,45,0.201169887,0.013411458
4338.431415,46,0.128904976,0.00859375
4389.295838,47,0.238278895,0.015885417
4634.457762,48,0.156248456,0.010416667
4683.299981,49,0.246091318,0.01640625
4784.987878,50,0.177732619,0.011848958
4837.005343,51,0.253903741,0.016927083
4942.56013,52,0.138670505,0.009244792
4997.144113,53,0.255856847,0.017057292
5102.819959,54,0.18163883,0.012109375
5308.740985,55,0.251950635,0.016796875
5417.259331,56,0.138670505,0.009244792
5475.979869,57,0.22265405,0.01484375
5579.879697,58,0.123045659,0.008203125
5793.458176,59,0.253903741,0.016927083
5902.450078,60,0.158201562,0.010546875
5956.011163,61,0.232419578,0.015494792
6231.137621,62,0.160154667,0.010677083
6284.712022,63,0.273434798,0.018229167
6565.359036,64,0.162107773,0.010807292
6622.755884,65,0.289059643,0.019270833
6908.638856,66,0.175779513,0.01171875
6968.927775,67,0.369136977,0.024609375
7254.256789,68,0.185545041,0.012369792
7475.649429,69,0.361324554,0.024088542
7587.028801,70,0.214841627,0.014322917
7809.031284,71,0.277341009,0.018489583
7915.003487,72,0.255856847,0.017057292
8143.522748,73,0.33593418,0.022395833
8253.174338,74,0.242185107,0.016145833
8312.479796,75,0.347652814,0.023177083
8423.856315,76,0.291012749,0.019401042
8484.430983,77,0.36327766,0.02421875
8595.845232,78,0.267575481,0.017838542
8830.907165,79,0.414058408,0.027604167
8942.556649,80,0.300778278,0.020052083
9002.588208,81,0.343746603,0.022916667
9112.088165,82,0.263669269,0.017578125
9353.497011,83,0.39062114,0.026041667
9464.051455,84,0.230466472,0.015364583
9712.713306,85,0.380855611,0.025390625
9823.634616,86,0.210935415,0.0140625
9893.091171,87,0.34960592,0.023307292
10016.48043,88,0.183591936,0.012239583
10083.71256,89,0.351559026,0.0234375
10195.22728,90,0.22265405,0.01484375
10452.78942,91,0.314450017,0.020963542
10566.50145,92,0.199216781,0.01328125
10822.66432,93,0.333981074,0.022265625
11129.43609,94,0.197263676,0.013151042
11201.41984,95,0.365230766,0.024348958
11514.01919,96,0.23632579,0.015755208
11584.55092,97,0.431636359,0.028776042
11708.35548,98,0.210935415,0.0140625
11995.71403,99,0.414058408,0.027604167
12124.65236,100,0.201169887,0.013411458
