Since Beginning Seconds,Epsiode,Mean Cumulative Episodic Reward,Mean Accuracy
81.038565,1,0.808585759,0.05390625
157.17086,2,0.818351288,0.054557292
233.982078,3,0.781242279,0.052083333
312.562703,4,0.789054702,0.052604167
390.883651,5,0.812491971,0.054166667
469.09819,6,0.812491971,0.054166667
545.897485,7,0.818351288,0.054557292
622.779487,8,0.812491971,0.054166667
701.353752,9,0.804679548,0.053645833
782.903786,10,0.781242279,0.052083333
864.747244,11,0.814445076,0.054296875
948.480801,12,0.812491971,0.054166667
1032.796453,13,0.847647873,0.056510417
1119.375123,14,0.806632654,0.053776042
1206.254512,15,0.804679548,0.053645833
1296.724503,16,0.830069922,0.055338542
1389.294144,17,0.820304393,0.0546875
1485.147416,18,0.822257499,0.054817708
1582.648958,19,0.816398182,0.054427083
1682.995616,20,0.808585759,0.05390625
1786.197188,21,0.832023028,0.05546875
1892.026054,22,0.800773336,0.053385417
1997.195167,23,0.843741598,0.05625
2107.812113,24,0.802726442,0.053515625
2220.078863,25,0.841788556,0.056119792
2335.589781,26,0.787101597,0.052473958
2452.591688,27,0.800773336,0.053385417
2572.069965,28,0.824210605,0.054947917
2693.637207,29,0.826163711,0.055078125
2817.816368,30,0.861319613,0.057421875
2944.285498,31,0.806632654,0.053776042
3073.362144,32,0.824210605,0.054947917
3205.153246,33,0.787101597,0.052473958
3339.519732,34,0.83983545,0.055989583
3475.508727,35,0.837882345,0.055859375
3522.381717,36,0.777336068,0.051822917
3661.558039,37,0.828116816,0.055208333
3802.668831,38,0.873038247,0.058203125
3854.751743,39,0.818351288,0.054557292
3999.35697,40,0.818351288,0.054557292
4147.689919,41,0.818351288,0.054557292
4297.5275,42,0.796867125,0.053125
4449.658535,43,0.851554085,0.056770833
4603.43913,44,0.802726442,0.053515625
4761.187264,45,0.847647873,0.056510417
4920.901914,46,0.820304393,0.0546875
5083.171527,47,0.835929239,0.055729167
5248.382695,48,0.802726442,0.053515625
5414.873719,49,0.812491971,0.054166667
5583.844222,50,0.789054702,0.052604167
5752.69546,51,0.808585759,0.05390625
5815.608533,52,0.806632654,0.053776042
5994.723448,53,0.792960914,0.052864583
6184.35607,54,0.832023028,0.05546875
6376.761957,55,0.830069922,0.055338542
6570.898606,56,0.806632654,0.053776042
6766.970059,57,0.835929239,0.055729167
6966.856945,58,0.824210605,0.054947917
7168.804795,59,0.826163711,0.055078125
7236.92095,60,0.791007808,0.052734375
7441.049765,61,0.822257499,0.054817708
7649.435849,62,0.814445076,0.054296875
7859.686918,63,0.822257499,0.054817708
8073.555976,64,0.818351288,0.054557292
8287.854472,65,0.810538799,0.054036458
8506.638114,66,0.828116816,0.055208333
8726.873948,67,0.812491971,0.054166667
8949.831079,68,0.800773336,0.053385417
9023.375472,69,0.800773336,0.053385417
9249.420439,70,0.826163711,0.055078125
9477.077697,71,0.832023028,0.05546875
9707.796365,72,0.791007808,0.052734375
9940.544349,73,0.810538865,0.054036458
10175.18562,74,0.841788556,0.056119792
10412.37468,75,0.812491971,0.054166667
10654.04227,76,0.800773336,0.053385417
10895.98401,77,0.798820231,0.053255208
11140.32665,78,0.806632654,0.053776042
11386.70589,79,0.83983545,0.055989583
11638.01571,80,0.833976133,0.055598958
11720.99697,81,0.826163711,0.055078125
11975.38733,82,0.826163711,0.055078125
12230.20647,83,0.792960914,0.052864583
12480.07578,84,0.822257499,0.054817708
12740.17441,85,0.814445076,0.054296875
13002.16803,86,0.804679548,0.053645833
13266.63967,87,0.824210605,0.054947917
13534.01025,88,0.845694767,0.056380208
13802.86134,89,0.796867125,0.053125
14074.75577,90,0.814445076,0.054296875
14348.73055,91,0.802726442,0.053515625
14441.19442,92,0.832023028,0.05546875
14719.22621,93,0.818351288,0.054557292
14999.20432,94,0.804679548,0.053645833
15281.53665,95,0.816398182,0.054427083
15376.49402,96,0.812491971,0.054166667
15661.8476,97,0.818351288,0.054557292
15764.27371,98,0.830069922,0.055338542
16052.33599,99,0.808585759,0.05390625
16343.32733,100,0.83983545,0.055989583
