Since Beginning Seconds,Epsiode,Mean Cumulative Episodic Reward,Mean Accuracy
308.68506,1,0.742737013,0.050707265
563.741557,2,0.561377371,0.038176085
748.427414,3,0.539433253,0.036928743
910.6402,4,0.570369136,0.038561636
1161.911026,5,0.534755073,0.036360405
1401.948518,6,0.522754745,0.03562518
1593.442452,7,0.559792265,0.038541734
1844.933279,8,0.519103393,0.035159909
1906.671023,9,0.549645746,0.037638471
2170.733085,10,0.555359782,0.038086121
2369.080828,11,0.602979346,0.041863243
2473.771406,12,0.565568504,0.038373481
2673.960133,13,0.555961459,0.0385044
2782.595445,14,0.496068738,0.033743447
2983.924271,15,0.478350095,0.032703456
3246.464511,16,0.494830049,0.033807117
3457.871574,17,0.524898076,0.035718961
3734.56893,18,0.614700138,0.041645469
3955.344715,19,0.599807353,0.040753202
4113.965146,20,0.606919766,0.041945864
4304.906839,21,0.597150288,0.040523252
4597.682137,22,0.552136731,0.03852679
4736.887016,23,0.528070587,0.036372736
4935.972606,24,0.496618554,0.033727423
5134.019863,25,0.498871299,0.034071135
5419.362405,26,0.461422565,0.031384811
5590.771262,27,0.454882682,0.030922883
5784.404191,28,0.427856297,0.029188116
6033.907146,29,0.44978273,0.030932138
6183.823035,30,0.456323859,0.031284215
6295.451895,31,0.47069099,0.031812069
6499.027902,32,0.467346647,0.032220885
6748.509488,33,0.454742971,0.03099666
7032.398674,34,0.473078633,0.032383029
7285.599613,35,0.449116895,0.030375948
7567.528873,36,0.453204728,0.03077991
7746.030998,37,0.461328514,0.031848825
7940.908911,38,0.425972978,0.028707482
8192.763424,39,0.450113759,0.030590022
8310.627625,40,0.49502829,0.033669407
8490.919591,41,0.556845403,0.037769101
8789.34745,42,0.502879496,0.03453963
9101.775042,43,0.533417841,0.036090389
9364.158242,44,0.540903207,0.037114184
9488.104178,45,0.529223399,0.036324934
9851.552667,46,0.544581603,0.037346881
9925.566102,47,0.56793761,0.039287811
10252.48774,48,0.55047142,0.03727829
10525.89479,49,0.557916986,0.038780437
10858.26445,50,0.548412218,0.037286816
11188.2529,51,0.587453105,0.04001768
11531.78053,52,0.582217894,0.039577553
11826.96106,53,0.569479152,0.038839079
12175.57116,54,0.587980416,0.039853005
12256.93982,55,0.590413536,0.040199085
12623.2794,56,0.582761212,0.039889503
12944.95296,57,0.580421205,0.039317491
13311.15986,58,0.593214677,0.040659857
13392.30371,59,0.561748282,0.038508012
13528.84313,60,0.554960793,0.037728021
13610.77132,61,0.615358063,0.04263638
13965.76381,62,0.621019234,0.042425289
14050.34902,63,0.680822246,0.046450761
14188.08236,64,0.635432186,0.043951622
14273.18035,65,0.688263657,0.048176719
14476.10673,66,0.674298637,0.047373472
14616.67274,67,0.699089595,0.048555216
14719.43513,68,0.630139967,0.044244549
14861.73891,69,0.649201748,0.045459597
15186.72537,70,0.63276846,0.043861547
15564.13655,71,0.632604389,0.043451995
15886.20361,72,0.611166858,0.041669406
16250.46424,73,0.596421631,0.041631894
16584.18605,74,0.516536035,0.035118662
16989.76093,75,0.555242028,0.037775739
17089.71422,76,0.527068452,0.036669512
17484.38002,77,0.526459257,0.036083584
17821.04015,78,0.528751792,0.036458137
17990.11456,79,0.538778683,0.037490079
18306.99171,80,0.537977902,0.036956311
18478.92748,81,0.495482534,0.033747023
18573.94359,82,0.53999155,0.036340025
18788.38691,83,0.532647565,0.036356915
19196.76665,84,0.530650698,0.035889721
19554.18725,85,0.524018155,0.035230084
19830.34877,86,0.53727051,0.036347205
20066.02186,87,0.54546794,0.037631871
20494.99593,88,0.51247847,0.034633456
20873.55651,89,0.530718348,0.035991502
21288.10241,90,0.508216938,0.034170752
21660.40204,91,0.524525916,0.035642571
22085.57114,92,0.50174699,0.033639217
22459.4994,93,0.545137101,0.036991097
22890.32831,94,0.553934475,0.03757991
23272.68999,95,0.567061022,0.038517209
23613.40799,96,0.580618621,0.039789288
23815.84271,97,0.608739,0.041876736
24255.54911,98,0.581997028,0.03987676
24650.89758,99,0.58450473,0.039815417
25257.96615,100,0.638887143,0.043318828
